4.637892916798591614e-02,2.215515971183776855e-01,1.848586499691009521e-01,5.640858039259910583e-02,8.751953393220901489e-02,-1.008008606731891632e-02,-5.318581685423851013e-02,-2.062683552503585815e-02,-7.033304870128631592e-02,7.600488513708114624e-02,3.145873546600341797e-01,-4.749816656112670898e-02,-5.441208556294441223e-02,-2.945228815078735352e-01,-8.633773773908615112e-02,9.283163398504257202e-02,1.667024940252304077e-02,-4.174076914787292480e-01,-1.672040820121765137e-01,1.907115727663040161e-01,-1.739253103733062744e-01,1.914640143513679504e-02,-3.387537598609924316e-01,1.374752819538116455e-01,2.472894191741943359e-01,-1.472551971673965454e-01,9.268179535865783691e-03,-2.012559473514556885e-01,1.353416591882705688e-01,-2.358794212341308594e-01,-2.759246826171875000e-01,7.778406888246536255e-02
1.449641883373260498e-01,-1.161218136548995972e-01,-2.356905043125152588e-01,-1.932146847248077393e-01,-1.207834333181381226e-01,-7.938148826360702515e-02,-9.259071201086044312e-02,-1.753939390182495117e-01,-2.297287136316299438e-01,-1.780005395412445068e-01,1.757886111736297607e-01,-2.193422317504882812e-01,-2.220225930213928223e-01,-8.007429540157318115e-02,1.260523051023483276e-01,-2.689544856548309326e-01,-1.075498536229133606e-01,-3.617363423109054565e-02,-1.368577629327774048e-01,-3.098756968975067139e-01,1.759247481822967529e-01,-2.276602983474731445e-01,5.131888017058372498e-02,1.672243773937225342e-01,1.785078644752502441e-01,1.424493733793497086e-02,7.678696513175964355e-02,-4.059719145298004150e-01,-1.126634329557418823e-01,1.561712007969617844e-02,-1.960884630680084229e-01,-9.909277409315109253e-02
-1.809376291930675507e-02,-1.147160902619361877e-01,-2.735035121440887451e-01,1.680252701044082642e-02,5.664297938346862793e-02,-1.593153476715087891e-01,-1.997342258691787720e-01,6.837205588817596436e-02,1.408689003437757492e-02,1.207257360219955444e-01,-1.337833702564239502e-01,3.193254768848419189e-01,-1.900686649605631828e-03,4.749584496021270752e-01,1.535944789648056030e-01,-1.033760458230972290e-01,1.789908856153488159e-01,-2.000357061624526978e-01,-4.001191854476928711e-01,-7.847876101732254028e-02,6.606815010309219360e-02,2.065447568893432617e-01,-2.803066931664943695e-02,-8.651793748140335083e-02,-5.212416499853134155e-02,-4.333050921559333801e-02,8.791997283697128296e-02,3.086803257465362549e-01,-2.768549136817455292e-02,-1.984568983316421509e-01,-2.753994427621364594e-02,-4.049597308039665222e-02
1.216735318303108215e-01,1.399451643228530884e-01,3.242117352783679962e-03,-2.229032851755619049e-02,-1.439633816480636597e-01,2.620766460895538330e-01,-6.792815774679183960e-02,4.814231023192405701e-02,2.427929639816284180e-01,-1.104854419827461243e-01,3.499954044818878174e-01,6.448136264225468040e-05,2.626128792762756348e-01,2.164656370878219604e-01,-5.312058702111244202e-02,-7.146728038787841797e-02,-8.144666999578475952e-02,-6.533418595790863037e-02,-1.357910106889903545e-03,-3.390498757362365723e-01,-1.194163039326667786e-01,-3.783955425024032593e-02,5.711428076028823853e-02,7.516701519489288330e-02,-9.530153125524520874e-02,2.854464352130889893e-01,-1.817294396460056305e-02,2.838755846023559570e-01,-2.905460298061370850e-01,1.686196625232696533e-01,3.406041860580444336e-01,-2.357709221541881561e-02
1.722597181797027588e-01,8.030955493450164795e-02,1.436650156974792480e-01,2.132057994604110718e-01,3.358773142099380493e-02,5.112571269273757935e-02,2.406865209341049194e-01,-1.870332360267639160e-01,2.294897884130477905e-01,-3.928918391466140747e-03,1.422482728958129883e-01,1.340422928333282471e-01,-2.461112588644027710e-01,-1.077614650130271912e-01,-1.375207751989364624e-01,-1.974464207887649536e-01,1.850046068429946899e-01,6.121677532792091370e-02,3.691492080688476562e-01,3.583605885505676270e-01,-2.551484405994415283e-01,1.507361978292465210e-01,4.171818867325782776e-02,-2.069106400012969971e-01,-2.099573425948619843e-02,-1.294149011373519897e-01,1.626952290534973145e-01,3.092311881482601166e-02,-1.281169801950454712e-02,3.305954858660697937e-02,2.483326643705368042e-01,1.938570886850357056e-01
-8.291875571012496948e-02,1.906863600015640259e-01,1.332354247570037842e-01,2.107163369655609131e-01,2.573851943016052246e-01,3.537873327732086182e-01,7.832291722297668457e-02,1.924324929714202881e-01,7.413117587566375732e-02,-1.702829636633396149e-02,-9.592063724994659424e-02,-1.556377261877059937e-01,-1.525261700153350830e-01,-8.929388970136642456e-02,4.212186858057975769e-02,2.951082587242126465e-01,2.027475833892822266e-01,8.468312025070190430e-02,3.629939556121826172e-01,4.685455560684204102e-02,-2.346293032169342041e-01,-2.966972254216670990e-02,-2.214996963739395142e-01,-1.617597490549087524e-01,1.922191083431243896e-01,-2.715691924095153809e-01,1.607818878255784512e-03,8.217532932758331299e-02,1.213259845972061157e-01,1.330472975969314575e-01,1.180133223533630371e-02,1.931611597537994385e-01
6.252811849117279053e-02,-1.623615622520446777e-02,-8.275458961725234985e-02,9.198088943958282471e-02,-1.253656446933746338e-01,-1.696308553218841553e-01,-5.712110176682472229e-02,-2.501528561115264893e-01,1.939751505851745605e-01,4.313642680644989014e-01,1.643140763044357300e-01,-6.708843261003494263e-02,-3.475863635540008545e-01,1.464075744152069092e-01,8.548452705144882202e-02,1.802537590265274048e-02,6.337665766477584839e-02,-2.937852144241333008e-01,-7.020208984613418579e-02,3.362934663891792297e-02,-4.267820343375205994e-02,-2.115077674388885498e-01,1.920840442180633545e-01,1.719934195280075073e-01,2.429624274373054504e-02,4.825586825609207153e-02,-2.859999835491180420e-01,-9.396205842494964600e-02,7.028894126415252686e-02,-2.612159252166748047e-01,-1.788885742425918579e-01,2.386672496795654297e-01
9.107533842325210571e-03,-1.213629990816116333e-01,-2.112252414226531982e-01,7.780568208545446396e-03,3.504168242216110229e-02,-7.386852800846099854e-02,6.087312474846839905e-02,1.753740012645721436e-01,1.375524401664733887e-01,1.257025152444839478e-01,2.312301471829414368e-02,-2.488823086023330688e-01,-6.337811797857284546e-02,-3.638427257537841797e-01,5.470506101846694946e-02,2.272672653198242188e-01,-1.245365440845489502e-01,-1.019481569528579712e-01,1.615769565105438232e-01,-2.307727485895156860e-01,1.462934911251068115e-01,-3.005074858665466309e-01,3.544145822525024414e-01,-2.142791450023651123e-01,1.494830101728439331e-01,1.319383829832077026e-01,3.009451627731323242e-01,-1.377599090337753296e-01,-1.450554430484771729e-01,-8.802830427885055542e-02,-6.760021299123764038e-02,1.999223828315734863e-01
1.449017673730850220e-01,-1.159864366054534912e-01,-2.356719225645065308e-01,-1.934569180011749268e-01,-1.207471713423728943e-01,-7.939732074737548828e-02,-9.258870035409927368e-02,-1.753537207841873169e-01,-2.297020852565765381e-01,-1.781453788280487061e-01,1.758555173873901367e-01,-2.192474007606506348e-01,-2.219009101390838623e-01,-7.995059341192245483e-02,1.261484473943710327e-01,-2.691323161125183105e-01,-1.074472814798355103e-01,-3.626156598329544067e-02,-1.367977708578109741e-01,-3.097425103187561035e-01,1.757459193468093872e-01,-2.278321981430053711e-01,5.140598490834236145e-02,1.672679185867309570e-01,1.785639822483062744e-01,1.426104828715324402e-02,7.667531818151473999e-02,-4.060042202472686768e-01,-1.126681417226791382e-01,1.540502719581127167e-02,-1.959931999444961548e-01,-9.912799298763275146e-02
2.232340574264526367e-01,-1.312178522348403931e-01,1.920855343341827393e-01,-6.761275231838226318e-02,1.797641515731811523e-01,-8.519861102104187012e-02,-3.330157399177551270e-01,-6.031672656536102295e-02,-1.832508295774459839e-01,-2.766408771276473999e-02,-1.459053307771682739e-01,-1.042913123965263367e-01,-1.594707667827606201e-01,4.436169564723968506e-01,-1.742643713951110840e-01,-2.830761671066284180e-01,-1.013080626726150513e-01,-4.986243695020675659e-02,-3.233945071697235107e-01,-2.420846521854400635e-01,6.219168007373809814e-02,-4.001756757497787476e-02,-1.686299145221710205e-01,4.539074748754501343e-02,2.215803116559982300e-01,-3.837643563747406006e-02,-1.177381426095962524e-01,3.730917349457740784e-02,6.033482402563095093e-02,-1.844310909509658813e-01,9.882999956607818604e-02,-1.139238104224205017e-01
